"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Active Travel England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Active Travel England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Animal and Plant Health Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Animal and Plant Health Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Central Civil Service Fast Stream","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Central Civil Service Fast Stream","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Companies House","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Prosecution Service","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Prosecution Service","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Equipment and Support","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Equipment and Support","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Science and Technology Laboratory","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Female","65","[c]","26060","21690"
"New entrant CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Male","30","[c]","27500","25610"
"New entrant CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Driver and Vehicle Licensing Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Driver and Vehicle Licensing Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Driver and Vehicle Standards Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Education Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Education Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Commercial Organisation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Commercial Organisation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Legal Department","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Legal Department","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Courts and Tribunals Service","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Courts and Tribunals Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Prison and Probation Service","Female","195","[c]","25730","23640"
"New entrant CS","2023","Mixed","HM Prison and Probation Service","Male","100","[c]","27770","28880"
"New entrant CS","2023","Mixed","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs (excl. agencies)","Female","45","[c]","28200","26920"
"New entrant CS","2023","Mixed","HM Revenue and Customs (excl. agencies)","Male","40","[c]","29300","26920"
"New entrant CS","2023","Mixed","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Health and Safety Executive","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Female","35","[c]","25660","25750"
"New entrant CS","2023","Mixed","Home Office","Male","30","[c]","31490","29750"
"New entrant CS","2023","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
