"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","205","[c]","37470","33110"
"Leaver CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","200","[c]","42360","41130"
"Leaver CS","2023","40-49","Greater Manchester","Outside London","Female","135","[c]","35390","28120"
"Leaver CS","2023","40-49","Greater Manchester","Outside London","Male","130","[c]","39090","28120"
"Leaver CS","2023","40-49","Hampshire and Isle of Wight","Outside London","Female","125","[c]","34890","27570"
"Leaver CS","2023","40-49","Hampshire and Isle of Wight","Outside London","Male","115","[c]","34730","31110"
"Leaver CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Highlands and Islands","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inner London - East","London","Female","220","[c]","49040","43050"
"Leaver CS","2023","40-49","Inner London - East","London","Male","165","[c]","58550","56340"
"Leaver CS","2023","40-49","Inner London - West","London","Female","470","[c]","54920","54050"
"Leaver CS","2023","40-49","Inner London - West","London","Male","400","[c]","60930","58140"
"Leaver CS","2023","40-49","Kent","Outside London","Female","65","[c]","29070","29290"
"Leaver CS","2023","40-49","Kent","Outside London","Male","65","[c]","31990","29290"
"Leaver CS","2023","40-49","Lancashire","Outside London","Female","65","[c]","25740","21690"
"Leaver CS","2023","40-49","Lancashire","Outside London","Male","65","[c]","32830","28120"
"Leaver CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Female","65","[c]","27640","27570"
"Leaver CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Lincolnshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Merseyside","Outside London","Female","100","[c]","28980","27570"
"Leaver CS","2023","40-49","Merseyside","Outside London","Male","70","[c]","29610","25750"
"Leaver CS","2023","40-49","North Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","North Eastern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","North Yorkshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","North Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Female","105","[c]","28360","24250"
"Leaver CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Male","75","[c]","36050","28120"
"Leaver CS","2023","40-49","Outer London - East and North East","London","Female","50","[c]","32100","31060"
"Leaver CS","2023","40-49","Outer London - East and North East","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outer London - South","London","Female","70","[c]","39930","33440"
"Leaver CS","2023","40-49","Outer London - South","London","Male","55","[c]","43710","38410"
"Leaver CS","2023","40-49","Outer London - West and North West","London","Female","80","[c]","34600","31060"
"Leaver CS","2023","40-49","Outer London - West and North West","London","Male","55","[c]","38320","32330"
"Leaver CS","2023","40-49","Overseas","Overseas","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Shropshire and Staffordshire","Outside London","Female","80","[c]","28540","27270"
"Leaver CS","2023","40-49","Shropshire and Staffordshire","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","South Yorkshire","Outside London","Female","60","[c]","33580","27160"
"Leaver CS","2023","40-49","South Yorkshire","Outside London","Male","60","[c]","37170","36050"
"Leaver CS","2023","40-49","Southern Scotland","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Surrey, East and West Sussex","Outside London","Female","90","[c]","34420","28120"
"Leaver CS","2023","40-49","Surrey, East and West Sussex","Outside London","Male","65","[c]","35910","28120"
"Leaver CS","2023","40-49","Tees Valley and Durham","Outside London","Female","70","[c]","32440","22520"
"Leaver CS","2023","40-49","Tees Valley and Durham","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Central Scotland","Outside London","Female","100","[c]","33410","26750"
"Leaver CS","2023","40-49","West Central Scotland","Outside London","Male","100","[c]","36470","31960"
"Leaver CS","2023","40-49","West Midlands","Outside London","Female","155","[c]","35570","28120"
"Leaver CS","2023","40-49","West Midlands","Outside London","Male","120","[c]","40610","33650"
"Leaver CS","2023","40-49","West Wales and The Valleys","Outside London","Female","125","[c]","26120","22500"
"Leaver CS","2023","40-49","West Wales and The Valleys","Outside London","Male","70","[c]","27780","26520"
"Leaver CS","2023","40-49","West Yorkshire","Outside London","Female","125","[c]","38520","32770"
"Leaver CS","2023","40-49","West Yorkshire","Outside London","Male","115","[c]","44690","39820"
"Leaver CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Female","65","[c]","35590","29290"
"Leaver CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Male","50","[c]","34520","29290"
"Leaver CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","115","[c]","35780","28670"
"Leaver CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","95","[c]","41950","40060"
"Leaver CS","2023","50-59","Cheshire","Outside London","Female","45","[c]","31060","28120"
"Leaver CS","2023","50-59","Cheshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cumbria","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cumbria","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Female","140","[c]","32680","27570"
"Leaver CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Male","115","[c]","34600","28120"
"Leaver CS","2023","50-59","Devon","Outside London","Female","85","[c]","32570","27670"
"Leaver CS","2023","50-59","Devon","Outside London","Male","95","[c]","36860","32710"
"Leaver CS","2023","50-59","Dorset and Somerset","Outside London","Female","50","[c]","32860","27570"
"Leaver CS","2023","50-59","Dorset and Somerset","Outside London","Male","70","[c]","32540","27540"
"Leaver CS","2023","50-59","East Anglia","Outside London","Female","130","[c]","31290","27570"
"Leaver CS","2023","50-59","East Anglia","Outside London","Male","130","[c]","39490","30370"
"Leaver CS","2023","50-59","East Wales","Outside London","Female","140","[c]","33170","28120"
"Leaver CS","2023","50-59","East Wales","Outside London","Male","115","[c]","40680","32730"
"Leaver CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","50","[c]","28870","27820"
"Leaver CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Eastern Scotland","Outside London","Female","150","[c]","38640","29450"
"Leaver CS","2023","50-59","Eastern Scotland","Outside London","Male","145","[c]","39590","37060"
"Leaver CS","2023","50-59","Essex","Outside London","Female","75","[c]","33010","29290"
"Leaver CS","2023","50-59","Essex","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","200","[c]","37330","33210"
"Leaver CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","265","[c]","45190","41890"
"Leaver CS","2023","50-59","Greater Manchester","Outside London","Female","215","[c]","28990","21780"
"Leaver CS","2023","50-59","Greater Manchester","Outside London","Male","150","[c]","33310","26960"
"Leaver CS","2023","50-59","Hampshire and Isle of Wight","Outside London","Female","220","[c]","28420","22220"
"Leaver CS","2023","50-59","Hampshire and Isle of Wight","Outside London","Male","185","[c]","34020","27530"
"Leaver CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","40","[c]","27450","21730"
"Leaver CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Highlands and Islands","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Highlands and Islands","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inner London - East","London","Female","130","[c]","42950","31770"
"Leaver CS","2023","50-59","Inner London - East","London","Male","135","[c]","53680","52250"
"Leaver CS","2023","50-59","Inner London - West","London","Female","350","[c]","55570","53400"
"Leaver CS","2023","50-59","Inner London - West","London","Male","350","[c]","59010","54360"
"Leaver CS","2023","50-59","Kent","Outside London","Female","85","[c]","33050","29290"
"Leaver CS","2023","50-59","Kent","Outside London","Male","75","[c]","32980","28570"
"Leaver CS","2023","50-59","Lancashire","Outside London","Female","145","[c]","31800","27840"
"Leaver CS","2023","50-59","Lancashire","Outside London","Male","100","[c]","34870","28120"
"Leaver CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Female","75","[c]","29780","27570"
"Leaver CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Lincolnshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Lincolnshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Merseyside","Outside London","Female","160","[c]","30540","27570"
"Leaver CS","2023","50-59","Merseyside","Outside London","Male","120","[c]","33300","26770"
"Leaver CS","2023","50-59","North Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North Eastern Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North Yorkshire","Outside London","Female","55","[c]","36340","26960"
"Leaver CS","2023","50-59","North Yorkshire","Outside London","Male","35","[c]","33210","32000"
"Leaver CS","2023","50-59","Northern Ireland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Female","170","[c]","35180","27570"
"Leaver CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Male","105","[c]","36060","30330"
"Leaver CS","2023","50-59","Outer London - East and North East","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outer London - East and North East","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outer London - South","London","Female","80","[c]","37640","32520"
"Leaver CS","2023","50-59","Outer London - South","London","Male","75","[c]","42470","37890"
"Leaver CS","2023","50-59","Outer London - West and North West","London","Female","70","[c]","36790","31060"
"Leaver CS","2023","50-59","Outer London - West and North West","London","Male","55","[c]","39950","33180"
"Leaver CS","2023","50-59","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Shropshire and Staffordshire","Outside London","Female","125","[c]","29170","23180"
"Leaver CS","2023","50-59","Shropshire and Staffordshire","Outside London","Male","105","[c]","29510","27570"
"Leaver CS","2023","50-59","South Yorkshire","Outside London","Female","85","[c]","32250","27570"
"Leaver CS","2023","50-59","South Yorkshire","Outside London","Male","55","[c]","40080","36410"
"Leaver CS","2023","50-59","Southern Scotland","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Southern Scotland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Surrey, East and West Sussex","Outside London","Female","105","[c]","30870","27570"
"Leaver CS","2023","50-59","Surrey, East and West Sussex","Outside London","Male","85","[c]","29190","27570"
"Leaver CS","2023","50-59","Tees Valley and Durham","Outside London","Female","120","[c]","27430","25880"
"Leaver CS","2023","50-59","Tees Valley and Durham","Outside London","Male","90","[c]","33250","28100"
"Leaver CS","2023","50-59","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Male","45","[c]","44230","39910"
"Leaver CS","2023","50-59","West Central Scotland","Outside London","Female","140","[c]","31420","27520"
"Leaver CS","2023","50-59","West Central Scotland","Outside London","Male","145","[c]","33790","28490"
"Leaver CS","2023","50-59","West Midlands","Outside London","Female","180","[c]","34050","28120"
"Leaver CS","2023","50-59","West Midlands","Outside London","Male","95","[c]","39410","29130"
"Leaver CS","2023","50-59","West Wales and The Valleys","Outside London","Female","135","[c]","29230","22500"
"Leaver CS","2023","50-59","West Wales and The Valleys","Outside London","Male","85","[c]","31780","26320"
"Leaver CS","2023","50-59","West Yorkshire","Outside London","Female","165","[c]","38410","28590"
"Leaver CS","2023","50-59","West Yorkshire","Outside London","Male","140","[c]","43410","36040"
"Leaver CS","2023","60-64","Bedfordshire and Hertfordshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bedfordshire and Hertfordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","55","[c]","40580","33300"
"Leaver CS","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","55","[c]","44520","43450"
"Leaver CS","2023","60-64","Cheshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cheshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cornwall and Isles of Scilly","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cornwall and Isles of Scilly","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cumbria","Outside London","Female","15","[c]","[c]","[c]"
