"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","Female","170","160","36110","34730"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","Male","165","165","35330","33020"
"In post","2023","Unknown","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Central Valleys","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Central Valleys","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","City of Edinburgh","Outside London","Female","4270","4025","46420","42860"
"In post","2023","Unknown","City of Edinburgh","Outside London","Male","3500","3435","46730","42860"
"In post","2023","Unknown","Clackmannanshire and Fife","Outside London","Female","35","35","33490","29450"
"In post","2023","Unknown","Clackmannanshire and Fife","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Croydon","London","Female","165","160","46460","39790"
"In post","2023","Unknown","Croydon","London","Male","145","145","45750","39790"
"In post","2023","Unknown","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derby","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Derby","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Devon CC","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Devon CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","Outside London","Female","100","95","30590","29450"
"In post","2023","Unknown","Dumfries and Galloway","Outside London","Male","135","130","33310","31180"
"In post","2023","Unknown","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Durham","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Female","95","85","33210","31940"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Male","60","60","34970","30440"
"In post","2023","Unknown","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Kent","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Enfield","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Enfield","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Falkirk","Outside London","Female","40","35","39830","30440"
"In post","2023","Unknown","Falkirk","Outside London","Male","25","20","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Glasgow City","Outside London","Female","3195","3040","39270","34400"
"In post","2023","Unknown","Glasgow City","Outside London","Male","2345","2310","40960","34730"
"In post","2023","Unknown","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North West","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North West","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South East","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South West","Outside London","Female","245","240","37590","34700"
"In post","2023","Unknown","Greater Manchester South West","Outside London","Male","275","270","36920","34700"
"In post","2023","Unknown","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hackney and Newham","London","Female","270","265","48350","45170"
"In post","2023","Unknown","Hackney and Newham","London","Male","275","275","51350","45560"
"In post","2023","Unknown","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Harrow and Hillingdon","London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Harrow and Hillingdon","London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","40","35","37900","30440"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","180","170","35520","33260"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","155","150","36780","32740"
"In post","2023","Unknown","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leeds","Outside London","Female","495","475","41070","38120"
"In post","2023","Unknown","Leeds","Outside London","Male","410","405","41140","35000"
"In post","2023","Unknown","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","London","Male","35","25","35480","34390"
"In post","2023","Unknown","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","Outside London","Female","175","170","37200","34700"
"In post","2023","Unknown","Liverpool","Outside London","Male","155","155","38120","34700"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","95","90","32270","31180"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","115","110","33570","31940"
"In post","2023","Unknown","Manchester","Outside London","Female","55","55","42300","35300"
"In post","2023","Unknown","Manchester","Outside London","Male","40","40","46000","41050"
"In post","2023","Unknown","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Outside London","Female","40","40","34760","27890"
"In post","2023","Unknown","Mid Lancashire","Outside London","Male","35","35","30150","22520"
"In post","2023","Unknown","Milton Keynes","Outside London","Female","40","35","28380","26630"
