"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Northern Ireland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO/HEO","SEO","30","30","38090","37680"
"In post","2023","Unknown","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","G7","25","25","63340","61990"
"In post","2023","Unknown","Overseas","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","HEO","15","15","38210","36740"
"In post","2023","Unknown","Overseas","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Scotland","AA/AO","AA","2225","2090","23480","23340"
"In post","2023","Unknown","Scotland","AA/AO","AO","1510","1450","27580","26600"
"In post","2023","Unknown","Scotland","EO","EO","3630","3490","30610","29450"
"In post","2023","Unknown","Scotland","G6/G7","G6","1250","1205","76550","79110"
"In post","2023","Unknown","Scotland","G6/G7","G7","2200","2105","60820","63850"
"In post","2023","Unknown","Scotland","SCS level","SCS level","275","265","90910","85200"
"In post","2023","Unknown","Scotland","SEO/HEO","HEO","3440","3310","36590","36330"
"In post","2023","Unknown","Scotland","SEO/HEO","SEO","3165","3035","46950","47860"
"In post","2023","Unknown","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","AA/AO","AO","30","25","24160","25660"
"In post","2023","Unknown","South East (England)","EO","EO","50","45","27440","28120"
"In post","2023","Unknown","South East (England)","G6/G7","G6","30","30","71690","70550"
"In post","2023","Unknown","South East (England)","G6/G7","G7","295","285","52560","49260"
"In post","2023","Unknown","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","SEO/HEO","HEO","190","185","30210","30650"
"In post","2023","Unknown","South East (England)","SEO/HEO","SEO","130","125","39830","39890"
"In post","2023","Unknown","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","AA/AO","AA","30","30","19580","19280"
"In post","2023","Unknown","South West (England)","AA/AO","AO","55","50","20790","19430"
"In post","2023","Unknown","South West (England)","EO","EO","75","70","25240","24630"
"In post","2023","Unknown","South West (England)","G6/G7","G6","80","75","69770","70550"
"In post","2023","Unknown","South West (England)","G6/G7","G7","615","590","52140","49260"
"In post","2023","Unknown","South West (England)","SCS level","SCS level","15","15","104600","95000"
"In post","2023","Unknown","South West (England)","SEO/HEO","HEO","420","415","30290","30650"
"In post","2023","Unknown","South West (England)","SEO/HEO","SEO","410","400","39590","39890"
"In post","2023","Unknown","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","Wales","AA/AO","AO","845","780","25070","25620"
"In post","2023","Unknown","Wales","EO","EO","1075","1015","29830","30610"
"In post","2023","Unknown","Wales","G6/G7","G6","225","215","74990","76990"
"In post","2023","Unknown","Wales","G6/G7","G7","920","875","61950","63900"
"In post","2023","Unknown","Wales","SCS level","SCS level","185","180","90270","81600"
"In post","2023","Unknown","Wales","SEO/HEO","HEO","1475","1390","38330","39690"
"In post","2023","Unknown","Wales","SEO/HEO","SEO","1270","1220","47710","49370"
"In post","2023","Unknown","West Midlands (England)","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","EO","EO","25","25","27930","28120"
"In post","2023","Unknown","West Midlands (England)","G6/G7","G6","10","10","63870","63260"
"In post","2023","Unknown","West Midlands (England)","G6/G7","G7","45","45","51980","51460"
"In post","2023","Unknown","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","SEO/HEO","HEO","35","35","31230","30700"
"In post","2023","Unknown","West Midlands (England)","SEO/HEO","SEO","35","35","38430","37710"
"In post","2023","Unknown","Yorkshire and The Humber","AA/AO","AO","15","15","21780","21690"
"In post","2023","Unknown","Yorkshire and The Humber","EO","EO","50","45","28110","28120"
"In post","2023","Unknown","Yorkshire and The Humber","G6/G7","G6","30","25","67340","66860"
"In post","2023","Unknown","Yorkshire and The Humber","G6/G7","G7","70","65","51130","50160"
"In post","2023","Unknown","Yorkshire and The Humber","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","SEO/HEO","HEO","135","130","33280","34170"
"In post","2023","Unknown","Yorkshire and The Humber","SEO/HEO","SEO","110","105","38860","38470"
"Leaver CS","2023","Analysis","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","AA/AO","AA","20","[c]","23170","23500"
"Leaver CS","2023","Analysis","London","AA/AO","AO","60","[c]","23850","23210"
"Leaver CS","2023","Analysis","London","EO","EO","45","[c]","29050","29660"
"Leaver CS","2023","Analysis","London","G6/G7","G6","20","[c]","80360","72970"
"Leaver CS","2023","Analysis","London","G6/G7","G7","60","[c]","56580","55620"
"Leaver CS","2023","Analysis","London","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SEO/HEO","HEO","110","[c]","33660","33710"
"Leaver CS","2023","Analysis","London","SEO/HEO","SEO","45","[c]","43700","43650"
"Leaver CS","2023","Analysis","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","AA/AO","AA","20","[c]","20130","19280"
"Leaver CS","2023","Analysis","South East (England)","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","G6/G7","G7","25","[c]","49820","49260"
"Leaver CS","2023","Analysis","South East (England)","SEO/HEO","HEO","35","[c]","31750","30650"
"Leaver CS","2023","Analysis","South East (England)","SEO/HEO","SEO","30","[c]","39850","39890"
"Leaver CS","2023","Analysis","South West (England)","AA/AO","AA","20","[c]","19280","19280"
"Leaver CS","2023","Analysis","South West (England)","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South West (England)","EO","EO","10","[c]","25340","25890"
"Leaver CS","2023","Analysis","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South West (England)","G6/G7","G7","25","[c]","51200","49260"
"Leaver CS","2023","Analysis","South West (England)","SEO/HEO","HEO","35","[c]","30530","30650"
"Leaver CS","2023","Analysis","South West (England)","SEO/HEO","SEO","35","[c]","40630","39890"
"Leaver CS","2023","Analysis","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","AA/AO","AO","45","[c]","19860","19860"
"Leaver CS","2023","Analysis","Wales","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","SEO/HEO","HEO","20","[c]","32040","31560"
"Leaver CS","2023","Analysis","Wales","SEO/HEO","SEO","10","[c]","38230","37760"
"Leaver CS","2023","Analysis","West Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","EO","15","[c]","29710","30770"
"Leaver CS","2023","Commercial","London","G6/G7","G6","30","[c]","76340","72500"
"Leaver CS","2023","Commercial","London","G6/G7","G7","85","[c]","61880","61130"
"Leaver CS","2023","Commercial","London","SCS level","SCS level","20","[c]","136640","125680"
"Leaver CS","2023","Commercial","London","SEO/HEO","HEO","40","[c]","33900","34020"
"Leaver CS","2023","Commercial","London","SEO/HEO","SEO","35","[c]","42510","42000"
"Leaver CS","2023","Commercial","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
