"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Northern Ireland Office","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Female","45","[c]","22170","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Female","70","[c]","75620","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Male","50","[c]","75380","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Female","135","[c]","46900","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Male","35","[c]","42130","41050"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","EO","Female","35","[c]","28280","27000"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","EO","Male","40","[c]","27040","26040"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","G6/G7","Male","60","[c]","63570","60000"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","Female","35","[c]","39070","39140"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","Male","40","[c]","39450","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","EO","Female","45","[c]","25090","24500"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","EO","Male","45","[c]","24640","23450"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Male","35","[c]","36180","35000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Female","35","[c]","34700","33500"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Outside London","AA/AO","Female","160","[c]","21780","21780"
"New entrant CS","2023","Office of the Public Guardian","Outside London","AA/AO","Male","135","[c]","21770","21780"
"New entrant CS","2023","Office of the Public Guardian","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","EO","Female","[c]","[c]","[c]","[c]"
