"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Food Standards Agency","Science and Engineering","20","[c]","32600","31260"
"New entrant CS","2023","No function","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","Operational Delivery","240","[c]","24770","23390"
"New entrant CS","2023","No function","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","Operational Delivery","1445","[c]","23160","22520"
"New entrant CS","2023","No function","HM Revenue and Customs","Operational Research","85","[c]","22520","22520"
"New entrant CS","2023","No function","HM Revenue and Customs","Tax","225","[c]","35310","34400"
"New entrant CS","2023","No function","HM Revenue and Customs","Unknown","340","[c]","24340","22520"
"New entrant CS","2023","No function","HM Treasury","Operational Delivery","35","[c]","27170","27820"
"New entrant CS","2023","No function","HM Treasury","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","Policy","165","[c]","32600","28500"
"New entrant CS","2023","No function","Home Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Digital, Data and Technology","30","[c]","53180","43720"
"New entrant CS","2023","No function","Home Office","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","65","[c]","27950","25750"
"New entrant CS","2023","No function","Home Office","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Delivery","6875","[c]","25140","25750"
"New entrant CS","2023","No function","Home Office","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","160","[c]","27040","26580"
"New entrant CS","2023","No function","Home Office","Policy","95","[c]","41420","36000"
"New entrant CS","2023","No function","Home Office","Project Delivery","75","[c]","39340","36000"
"New entrant CS","2023","No function","Home Office","Science and Engineering","15","[c]","42720","33090"
"New entrant CS","2023","No function","Home Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Statistics","20","[c]","25270","23500"
"New entrant CS","2023","No function","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Geography","50","[c]","27450","27610"
"New entrant CS","2023","No function","Ministry of Defence","Intelligence Analysis","55","[c]","31980","29520"
"New entrant CS","2023","No function","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","245","[c]","44060","36410"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","985","[c]","26700","22220"
"New entrant CS","2023","No function","Ministry of Defence","Other","380","[c]","26690","22220"
"New entrant CS","2023","No function","Ministry of Defence","Policy","90","[c]","40770","37660"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","515","[c]","35080","33000"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","10","[c]","29610","28480"
"New entrant CS","2023","No function","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Intelligence Analysis","10","[c]","29450","28480"
"New entrant CS","2023","No function","Ministry of Justice","Knowledge and Information Management","15","[c]","28450","29660"
"New entrant CS","2023","No function","Ministry of Justice","Operational Delivery","13490","[c]","25720","23640"
"New entrant CS","2023","No function","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Policy","130","[c]","34850","35060"
"New entrant CS","2023","No function","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Psychology","150","[c]","29950","28480"
"New entrant CS","2023","No function","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Unknown","35","[c]","31580","31270"
"New entrant CS","2023","No function","National Crime Agency","Operational Delivery","385","[c]","37660","36040"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","275","[c]","62690","52750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","25","[c]","23390","22490"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","45","[c]","25220","22490"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","20","[c]","36790","33130"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Operational Delivery","105","[c]","26950","25000"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Policy","80","[c]","43900","38000"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","30","[c]","39200","33660"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Operational Research","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Operational Delivery","15","[c]","40430","30920"
"New entrant CS","2023","No function","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","Operational Delivery","680","[c]","25490","24710"
"New entrant CS","2023","No function","Scottish Government","Other","40","[c]","27070","22920"
"New entrant CS","2023","No function","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","Knowledge and Information Management","15","[c]","27790","24990"
"New entrant CS","2023","No function","The National Archives","Operational Delivery","35","[c]","27140","23460"
"New entrant CS","2023","No function","The National Archives","Other","10","[c]","33550","31500"
"New entrant CS","2023","No function","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","Operational Delivery","500","[c]","23780","21200"
"New entrant CS","2023","No function","UK Statistics Authority","Policy","20","[c]","30970","27950"
"New entrant CS","2023","No function","Water Services Regulation Authority","Policy","15","[c]","49920","45000"
"New entrant CS","2023","No function","Water Services Regulation Authority","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Project Delivery","95","[c]","28900","28840"
"New entrant CS","2023","Project Delivery","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Chancellor's other departments","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Project Delivery","80","[c]","44460","34110"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Other","20","[c]","18960","19080"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","55","[c]","39990","41560"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Science and Engineering","20","[c]","30730","30930"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","25","[c]","32500","31880"
"New entrant CS","2023","Project Delivery","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
