"Status","Year","Disability","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Kent","Outside London","Female","80","[c]","27470","25610"
"New entrant CS","2023","Declared non-disabled","East Kent","Outside London","Male","45","[c]","29210","25610"
"New entrant CS","2023","Declared non-disabled","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Lothian and Midlothian","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Merseyside","Outside London","Female","30","[c]","23910","23640"
"New entrant CS","2023","Declared non-disabled","East Merseyside","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Riding of Yorkshire","Outside London","Female","70","[c]","27040","25920"
"New entrant CS","2023","Declared non-disabled","East Riding of Yorkshire","Outside London","Male","80","[c]","28770","28880"
"New entrant CS","2023","Declared non-disabled","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Surrey","Outside London","Female","35","[c]","33230","34110"
"New entrant CS","2023","Declared non-disabled","East Surrey","Outside London","Male","45","[c]","34670","34110"
"New entrant CS","2023","Declared non-disabled","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Sussex CC","Outside London","Female","50","[c]","31450","28120"
"New entrant CS","2023","Declared non-disabled","East Sussex CC","Outside London","Male","45","[c]","29910","28120"
"New entrant CS","2023","Declared non-disabled","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Enfield","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Enfield","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex Haven Gateway","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex Haven Gateway","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex Thames Gateway","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex Thames Gateway","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Falkirk","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Falkirk","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Falkirk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Fermanagh and Omagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Flintshire and Wrexham","Outside London","Female","80","[c]","27450","28680"
"New entrant CS","2023","Declared non-disabled","Flintshire and Wrexham","Outside London","Male","80","[c]","28390","28880"
"New entrant CS","2023","Declared non-disabled","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Glasgow City","Outside London","Female","475","[c]","30650","28170"
"New entrant CS","2023","Declared non-disabled","Glasgow City","Outside London","Male","410","[c]","32380","29100"
"New entrant CS","2023","Declared non-disabled","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gloucestershire CC","Outside London","Female","35","[c]","30260","25920"
"New entrant CS","2023","Declared non-disabled","Gloucestershire CC","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Greater Manchester North East","Outside London","Female","45","[c]","26440","23640"
"New entrant CS","2023","Declared non-disabled","Greater Manchester North East","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Greater Manchester North West","Outside London","Female","90","[c]","25240","21690"
"New entrant CS","2023","Declared non-disabled","Greater Manchester North West","Outside London","Male","90","[c]","24720","21690"
"New entrant CS","2023","Declared non-disabled","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Greater Manchester South East","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Greater Manchester South East","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Greater Manchester South West","Outside London","Female","200","[c]","30400","23850"
"New entrant CS","2023","Declared non-disabled","Greater Manchester South West","Outside London","Male","205","[c]","30990","27650"
"New entrant CS","2023","Declared non-disabled","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gwent Valleys","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gwent Valleys","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gwynedd","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gwynedd","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Hackney and Newham","London","Female","90","[c]","35460","31980"
"New entrant CS","2023","Declared non-disabled","Hackney and Newham","London","Male","90","[c]","37000","32260"
"New entrant CS","2023","Declared non-disabled","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Haringey and Islington","London","Female","60","[c]","31650","33800"
"New entrant CS","2023","Declared non-disabled","Haringey and Islington","London","Male","45","[c]","33700","33800"
"New entrant CS","2023","Declared non-disabled","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Harrow and Hillingdon","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Harrow and Hillingdon","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","Female","80","[c]","25520","23640"
"New entrant CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","Male","45","[c]","27230","28880"
"New entrant CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Heart of Essex","Outside London","Female","60","[c]","27080","23640"
"New entrant CS","2023","Declared non-disabled","Heart of Essex","Outside London","Male","45","[c]","28070","28880"
"New entrant CS","2023","Declared non-disabled","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Herefordshire, County of","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Hertfordshire CC","Outside London","Female","65","[c]","29080","25480"
"New entrant CS","2023","Declared non-disabled","Hertfordshire CC","Outside London","Male","45","[c]","33170","30880"
"New entrant CS","2023","Declared non-disabled","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","London","Female","65","[c]","31510","30660"
"New entrant CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","London","Male","70","[c]","34260","34110"
"New entrant CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Isle of Anglesey","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Isle of Wight","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Isle of Wight","Outside London","Male","40","[c]","27480","28880"
"New entrant CS","2023","Declared non-disabled","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Kent Thames Gateway","Outside London","Female","50","[c]","28340","24070"
"New entrant CS","2023","Declared non-disabled","Kent Thames Gateway","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Kingston upon Hull, City of","Outside London","Female","65","[c]","26920","27540"
"New entrant CS","2023","Declared non-disabled","Kingston upon Hull, City of","Outside London","Male","50","[c]","27590","28880"
"New entrant CS","2023","Declared non-disabled","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Lambeth","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Lambeth","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Lancaster and Wyre","Outside London","Female","40","[c]","26710","28060"
"New entrant CS","2023","Declared non-disabled","Lancaster and Wyre","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Leeds","Outside London","Female","435","[c]","31410","28480"
"New entrant CS","2023","Declared non-disabled","Leeds","Outside London","Male","335","[c]","33690","28880"
